id,x,y,z
0,0.6682837009429932,0.7852694392204285,-1.6039952299706783e-07
id,x,y,z
1,0.643069863319397,0.7647184133529663,-0.00566890137270093
id,x,y,z
2,0.619218111038208,0.7215287685394287,-0.009779009036719799
id,x,y,z
3,0.610937774181366,0.6784202456474304,-0.014910461381077766
id,x,y,z
4,0.6231748461723328,0.6568445563316345,-0.02031339332461357
id,x,y,z
5,0.6407304406166077,0.6562904119491577,-0.004066144581884146
id,x,y,z
6,0.6298766136169434,0.6107743978500366,-0.013380146585404873
id,x,y,z
7,0.6222817897796631,0.5815779566764832,-0.020151551812887192
id,x,y,z
8,0.6164065003395081,0.5567440986633301,-0.025688977912068367
id,x,y,z
9,0.6600767970085144,0.652961254119873,-0.007759725674986839
id,x,y,z
10,0.6399651169776917,0.6504561305046082,-0.023505112156271935
id,x,y,z
11,0.6383554935455322,0.6915259957313538,-0.025960208848118782
id,x,y,z
12,0.6432358622550964,0.7177006006240845,-0.023835130035877228
id,x,y,z
13,0.6775215268135071,0.6628026366233826,-0.012728884816169739
id,x,y,z
14,0.6561586856842041,0.6679357290267944,-0.026989320293068886
id,x,y,z
15,0.6546127200126648,0.7052606344223022,-0.0217755027115345
id,x,y,z
16,0.6595736145973206,0.7273733019828796,-0.014632153324782848
id,x,y,z
17,0.6941772699356079,0.6813411116600037,-0.01861475594341755
id,x,y,z
18,0.6737980842590332,0.6875816583633423,-0.028149893507361412
id,x,y,z
19,0.6683411598205566,0.7189196944236755,-0.024095242843031883
id,x,y,z
20,0.6710925698280334,0.7385517954826355,-0.01850748434662819
id,x,y,z
0,0.6571619510650635,0.706712543964386,-2.1207894462804688e-07
id,x,y,z
1,0.6305383443832397,0.6884910464286804,-0.006501530762761831
id,x,y,z
2,0.6045799851417542,0.6484736800193787,-0.011578192003071308
id,x,y,z
3,0.5958419442176819,0.6066775321960449,-0.017862623557448387
id,x,y,z
4,0.6072906851768494,0.5840468406677246,-0.024353045970201492
id,x,y,z
5,0.624014139175415,0.5697442889213562,-0.005257792770862579
id,x,y,z
6,0.6111643314361572,0.5290454626083374,-0.015645831823349
id,x,y,z
7,0.6023203134536743,0.5021541714668274,-0.023245833814144135
id,x,y,z
8,0.5957693457603455,0.47866255044937134,-0.02953753061592579
id,x,y,z
9,0.6454066038131714,0.5636900663375854,-0.009705559350550175
id,x,y,z
10,0.6264669895172119,0.5698328018188477,-0.025980347767472267
id,x,y,z
11,0.6257332563400269,0.6156845092773438,-0.02823222428560257
id,x,y,z
12,0.6310656666755676,0.6377620697021484,-0.026352262124419212
id,x,y,z
13,0.6647295951843262,0.5736969113349915,-0.015686282888054848
id,x,y,z
14,0.6446227431297302,0.5846773386001587,-0.0313115268945694
id,x,y,z
15,0.6421794891357422,0.625359296798706,-0.02541503868997097
id,x,y,z
16,0.6468470096588135,0.6436879634857178,-0.01787043735384941
id,x,y,z
17,0.6819890141487122,0.5937077403068542,-0.022701753303408623
id,x,y,z
18,0.6635043025016785,0.6014904975891113,-0.03289362043142319
id,x,y,z
19,0.6571295857429504,0.6350462436676025,-0.027945784851908684
id,x,y,z
20,0.6593533754348755,0.652704119682312,-0.021842697635293007
id,x,y,z
0,0.664740264415741,0.7369396090507507,-5.986313311723279e-08
id,x,y,z
1,0.6325615644454956,0.699599027633667,-0.0034129999112337828
id,x,y,z
2,0.6071505546569824,0.6539462804794312,-0.006203228607773781
id,x,y,z
3,0.5974785685539246,0.6098328232765198,-0.010854456573724747
id,x,y,z
4,0.608924925327301,0.5878200531005859,-0.015648121014237404
id,x,y,z
5,0.6254251003265381,0.59271639585495,0.006291413214057684
id,x,y,z
6,0.6144343018531799,0.5558488965034485,-0.0028021924663335085
id,x,y,z
7,0.6069693565368652,0.5301912426948547,-0.0128345200791955
id,x,y,z
8,0.6009901762008667,0.503893256187439,-0.02107449620962143
id,x,y,z
9,0.6451609134674072,0.5839123725891113,0.0024845588486641645
id,x,y,z
10,0.6273662447929382,0.5767725110054016,-0.008724876679480076
id,x,y,z
