id,x,y,z
0,0.630371630191803,0.8600949645042419,2.1989188780935365e-07
id,x,y,z
1,0.6492039561271667,0.8365883827209473,-0.011733301915228367
id,x,y,z
2,0.6637904644012451,0.8035554885864258,-0.030744468793272972
id,x,y,z
3,0.6764044165611267,0.7952589392662048,-0.04642239958047867
id,x,y,z
4,0.6844508051872253,0.8070247173309326,-0.06304360926151276
id,x,y,z
5,0.645148515701294,0.7509071826934814,-0.06127852201461792
id,x,y,z
6,0.6578840017318726,0.7738275527954102,-0.08098484575748444
id,x,y,z
7,0.6670157313346863,0.8245933055877686,-0.09142128378152847
id,x,y,z
8,0.6686387658119202,0.8582844138145447,-0.0968191921710968
id,x,y,z
9,0.6185598969459534,0.7688639163970947,-0.06276214867830276
id,x,y,z
10,0.6356975436210632,0.8073570132255554,-0.07768594473600388
id,x,y,z
11,0.6480204463005066,0.8568629026412964,-0.07784581929445267
id,x,y,z
12,0.6535035371780396,0.8866317272186279,-0.07921173423528671
id,x,y,z
13,0.5964853167533875,0.8031203746795654,-0.061690837144851685
id,x,y,z
14,0.613029420375824,0.8396233320236206,-0.07303400337696075
id,x,y,z
15,0.6269443035125732,0.8818214535713196,-0.06561962515115738
id,x,y,z
16,0.6335132122039795,0.9003524780273438,-0.06066230684518814
id,x,y,z
17,0.5765486359596252,0.8436529040336609,-0.06104885786771774
id,x,y,z
18,0.5857164263725281,0.8651596903800964,-0.06852176040410995
id,x,y,z
19,0.5967370271682739,0.883651852607727,-0.06083933264017105
id,x,y,z
20,0.6053450107574463,0.8881385922431946,-0.054863348603248596
id,x,y,z
0,0.6268050074577332,0.7767465114593506,-1.6556660398237e-07
id,x,y,z
1,0.660651445388794,0.755228579044342,-0.028042417019605637
id,x,y,z
2,0.6878639459609985,0.7313254475593567,-0.051351360976696014
id,x,y,z
3,0.6987391710281372,0.7137138247489929,-0.07090700417757034
id,x,y,z
4,0.6917240619659424,0.718893826007843,-0.08973821252584457
id,x,y,z
5,0.655342698097229,0.6782261729240417,-0.06609203666448593
id,x,y,z
6,0.6667261719703674,0.7179146409034729,-0.10160952806472778
id,x,y,z
7,0.6778156757354736,0.7620924115180969,-0.1209799125790596
id,x,y,z
8,0.6833451390266418,0.7877739667892456,-0.13081704080104828
id,x,y,z
9,0.6198883056640625,0.6910471320152283,-0.06478467583656311
id,x,y,z
10,0.6348329186439514,0.742300271987915,-0.09858149290084839
id,x,y,z
11,0.6503732800483704,0.7905673980712891,-0.10449353605508804
id,x,y,z
12,0.658357560634613,0.8194435834884644,-0.10620834678411484
id,x,y,z
13,0.5905661582946777,0.714375913143158,-0.06480462849140167
id,x,y,z
14,0.6045035719871521,0.7710050940513611,-0.09421601891517639
id,x,y,z
15,0.622174859046936,0.810184895992279,-0.08997754752635956
id,x,y,z
16,0.6328784823417664,0.8302041292190552,-0.0833345502614975
id,x,y,z
17,0.569007158279419,0.7399598956108093,-0.06713210046291351
id,x,y,z
18,0.5819681286811829,0.7864387631416321,-0.08569984138011932
id,x,y,z
19,0.5965572595596313,0.8107236623764038,-0.08393029123544693
id,x,y,z
20,0.6052421927452087,0.8182218074798584,-0.08054224401712418
id,x,y,z
0,0.6381163597106934,0.8384051322937012,2.507551641883765e-07
id,x,y,z
1,0.6588808298110962,0.7981722950935364,-0.008253473788499832
id,x,y,z
2,0.6771616339683533,0.761279284954071,-0.02131902053952217
id,x,y,z
3,0.6840276718139648,0.7291615009307861,-0.032780181616544724
id,x,y,z
4,0.6927579641342163,0.7094978094100952,-0.04585187882184982
id,x,y,z
5,0.6819855570793152,0.814276933670044,-0.04799791797995567
id,x,y,z
6,0.6705652475357056,0.7580001950263977,-0.06790242344141006
id,x,y,z
7,0.6584150791168213,0.7133228182792664,-0.07753261923789978
id,x,y,z
8,0.648582935333252,0.6874807476997375,-0.0823395624756813
id,x,y,z
9,0.6532925367355347,0.8373729586601257,-0.05155861750245094
id,x,y,z
10,0.6392458081245422,0.7731814384460449,-0.06982842832803726
id,x,y,z
11,0.6288864612579346,0.7187478542327881,-0.07367817312479019
id,x,y,z
12,0.6240897178649902,0.6860752105712891,-0.07703091204166412
id,x,y,z
13,0.6228068470954895,0.8487358689308167,-0.053974445909261703
id,x,y,z
14,0.6079216599464417,0.7849677205085754,-0.06930270045995712
id,x,y,z
15,0.6013700366020203,0.7281333804130554,-0.07080243527889252
id,x,y,z
16,0.6017232537269592,0.6933356523513794,-0.07166031002998352
id,x,y,z
17,0.5942385792732239,0.8530061841011047,-0.05619984120130539
id,x,y,z
18,0.5854754447937012,0.7997601628303528,-0.06807836890220642
id,x,y,z
19,0.5833480358123779,0.7565682530403137,-0.07000230252742767
id,x,y,z
20,0.5855058431625366,0.728331446647644,-0.07140377163887024
id,x,y,z
0,0.6366177201271057,0.789819598197937,-1.7580852329501795e-07
id,x,y,z
1,0.6644921898841858,0.7517969012260437,-0.021659549325704575
id,x,y,z
2,0.6819510459899902,0.7124528288841248,-0.03596528246998787
id,x,y,z
3,0.6926101446151733,0.6745689511299133,-0.047493986785411835
id,x,y,z
4,0.7038243412971497,0.6467562317848206,-0.0604877695441246
id,x,y,z
5,0.6907853484153748,0.7579120397567749,-0.04481985792517662
id,x,y,z
6,0.6820628643035889,0.6963381171226501,-0.06837465614080429
id,x,y,z
7,0.6701502799987793,0.6516512632369995,-0.0835125744342804
id,x,y,z
8,0.660115122795105,0.6161857843399048,-0.09328652918338776
id,x,y,z
9,0.6659141778945923,0.782618522644043,-0.04645698890089989
id,x,y,z
10,0.6461924314498901,0.7082324028015137,-0.07096004486083984
id,x,y,z
11,0.6329686045646667,0.6514997482299805,-0.08678307384252548
id,x,y,z
12,0.6267206072807312,0.6068115234375,-0.1000359058380127
id,x,y,z
13,0.6390646696090698,0.7961204648017883,-0.048588261008262634
id,x,y,z
14,0.6137883067131042,0.7290422320365906,-0.07422473281621933
id,x,y,z
15,0.6053130030632019,0.6678290367126465,-0.0850934162735939
id,x,y,z
16,0.6003830432891846,0.6211077570915222,-0.09233033657073975
id,x,y,z
17,0.6134213805198669,0.7956836223602295,-0.051648981869220734
id,x,y,z
18,0.5914734601974487,0.7446186542510986,-0.07348517328500748
id,x,y,z
19,0.5857422947883606,0.7016547918319702,-0.08078935742378235
id,x,y,z
20,0.5838599801063538,0.6652200222015381,-0.08567669987678528
id,x,y,z
0,0.645351767539978,0.7145558595657349,2.8484915759463547e-08
id,x,y,z
1,0.6728065013885498,0.6641228795051575,-0.029798272997140884
id,x,y,z
2,0.7047188878059387,0.6249304413795471,-0.05557502061128616
id,x,y,z
3,0.7130307555198669,0.6135550737380981,-0.07493222504854202
id,x,y,z
4,0.708273708820343,0.6434206962585449,-0.09695883840322495
id,x,y,z
5,0.6988431811332703,0.7405515313148499,-0.09421267360448837
id,x,y,z
6,0.6972935199737549,0.7113366723060608,-0.12848973274230957
id,x,y,z
7,0.6794784069061279,0.6575335264205933,-0.14830805361270905
id,x,y,z
8,0.6642691493034363,0.616401195526123,-0.16061949729919434
id,x,y,z
9,0.664671003818512,0.7728492617607117,-0.09212683141231537
id,x,y,z
10,0.6565278172492981,0.7322965860366821,-0.12520408630371094
