class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Hand Coordinates,0.4579671025276184,0.8218508958816528,0.8218508958816528,-1.1246073228221576e-07,0.4869547486305237,0.8416889309883118,0.8416889309883118,-0.004494180902838707,0.5187885165214539,0.8309116363525391,0.8309116363525391,-0.013505514711141586,0.534010648727417,0.8039032816886902,0.8039032816886902,-0.020914793014526367,0.5437686443328857,0.7649403214454651,0.7649403214454651,-0.02907421998679638,0.5242027640342712,0.841254472732544,0.841254472732544,-0.03469056263566017,0.54729825258255,0.782879650592804,0.782879650592804,-0.04530853405594826,0.5552136898040771,0.7510267496109009,0.7510267496109009,-0.05377012863755226,0.5615606307983398,0.7275775671005249,0.7275775671005249,-0.058779604732990265,0.506483256816864,0.8255218863487244,0.8255218863487244,-0.03317878022789955,0.5303446054458618,0.7721201181411743,0.7721201181411743,-0.03458065912127495,0.5394364595413208,0.7419043183326721,0.7419043183326721,-0.034494273364543915,0.5442501306533813,0.719050943851471,0.719050943851471,-0.03970181569457054,0.48401620984077454,0.8087499737739563,0.8087499737739563,-0.029646508395671844,0.5036913752555847,0.7622919678688049,0.7622919678688049,-0.02870636247098446,0.5126921534538269,0.7458930015563965,0.7458930015563965,-0.026020828634500504,0.5217341780662537,0.7333078384399414,0.7333078384399414,-0.02831355668604374,0.4598619043827057,0.7921687960624695,0.7921687960624695,-0.026301629841327667,0.4759926497936249,0.7665917277336121,0.7665917277336121,-0.022571515291929245,0.48457640409469604,0.7570875883102417,0.7570875883102417,-0.017537767067551613,0.4919155240058899,0.7505071759223938,0.7505071759223938,-0.01683749631047249
