id,x,y,z
0,0.6511455178260803,0.8702489137649536,1.5585385426675202e-07
id,x,y,z
1,0.6223570704460144,0.865447461605072,-0.017833348363637924
id,x,y,z
2,0.5944005846977234,0.8387582302093506,-0.028296129778027534
id,x,y,z
3,0.5748169422149658,0.8135952949523926,-0.03685089573264122
id,x,y,z
4,0.5616753697395325,0.7919179201126099,-0.04515005648136139
id,x,y,z
5,0.608802855014801,0.7449825406074524,-0.017776772379875183
id,x,y,z
6,0.6017583608627319,0.689694881439209,-0.02964548021554947
id,x,y,z
7,0.5962153077125549,0.6567497253417969,-0.04023425281047821
id,x,y,z
8,0.5914981961250305,0.6335641145706177,-0.047771941870450974
id,x,y,z
9,0.6295254230499268,0.7343804240226746,-0.017463499680161476
id,x,y,z
10,0.6249414682388306,0.6753934621810913,-0.027450302615761757
id,x,y,z
11,0.6193265318870544,0.6440316438674927,-0.03583616018295288
id,x,y,z
12,0.6145477294921875,0.6276407241821289,-0.04175270348787308
id,x,y,z
13,0.6496410369873047,0.7384775280952454,-0.019319619983434677
id,x,y,z
14,0.6471485495567322,0.6840219497680664,-0.028958996757864952
id,x,y,z
15,0.6421011090278625,0.6594817042350769,-0.03407954052090645
id,x,y,z
16,0.637116551399231,0.6485258936882019,-0.037417247891426086
id,x,y,z
17,0.6690171957015991,0.7536917924880981,-0.022874005138874054
id,x,y,z
18,0.6688838005065918,0.7150809168815613,-0.032281506806612015
id,x,y,z
19,0.6668553948402405,0.6973263621330261,-0.03480907157063484
id,x,y,z
20,0.6639578938484192,0.6898595690727234,-0.03563489764928818
id,x,y,z
0,0.6373697519302368,0.7010960578918457,2.01157760670867e-07
id,x,y,z
1,0.6101055145263672,0.6878816485404968,-0.01435632724314928
id,x,y,z
2,0.5821890830993652,0.6637441515922546,-0.026814350858330727
id,x,y,z
3,0.5581038594245911,0.6547269821166992,-0.03860629349946976
id,x,y,z
4,0.5368611812591553,0.6529631018638611,-0.051407214254140854
id,x,y,z
5,0.5924645066261292,0.5613718628883362,-0.022328877821564674
id,x,y,z
6,0.583247721195221,0.5036295056343079,-0.038009900599718094
id,x,y,z
7,0.5777041912078857,0.4692460298538208,-0.051189109683036804
id,x,y,z
8,0.5727056264877319,0.43896135687828064,-0.06118674576282501
id,x,y,z
9,0.6141236424446106,0.556071400642395,-0.027111032977700233
id,x,y,z
10,0.6087734699249268,0.4942918121814728,-0.04115484654903412
id,x,y,z
11,0.6036781668663025,0.4589449167251587,-0.05217400938272476
id,x,y,z
12,0.5986191630363464,0.42912787199020386,-0.06070202216506004
id,x,y,z
13,0.6359663605690002,0.5680521130561829,-0.0336100235581398
id,x,y,z
14,0.6343395113945007,0.5105295777320862,-0.047683898359537125
id,x,y,z
15,0.6306115388870239,0.4777221083641052,-0.05543597787618637
id,x,y,z
16,0.6255475878715515,0.4478908181190491,-0.06121212616562843
id,x,y,z
17,0.657155454158783,0.5925911664962769,-0.04134243354201317
id,x,y,z
18,0.6590981483459473,0.5505688786506653,-0.05449473857879639
id,x,y,z
19,0.6573459506034851,0.5255222916603088,-0.059131283313035965
id,x,y,z
20,0.6530038714408875,0.5021819472312927,-0.06230277940630913
id,x,y,z
0,0.6217279434204102,0.5677872896194458,2.697543379781564e-07
id,x,y,z
1,0.5919179320335388,0.5593221187591553,-0.016167091205716133
id,x,y,z
2,0.5640109777450562,0.5410671234130859,-0.02981475181877613
id,x,y,z
3,0.5390676259994507,0.5350867509841919,-0.04242761805653572
id,x,y,z
4,0.5170947909355164,0.5380567312240601,-0.05586199834942818
id,x,y,z
5,0.571784257888794,0.4331873655319214,-0.02323894202709198
id,x,y,z
6,0.5598485469818115,0.3729774057865143,-0.03878322243690491
id,x,y,z
7,0.552340030670166,0.3348273038864136,-0.05184724181890488
id,x,y,z
8,0.5460768938064575,0.3017015755176544,-0.06151183694601059
id,x,y,z
9,0.5939146280288696,0.42150068283081055,-0.02655843086540699
id,x,y,z
10,0.5855380296707153,0.3564957082271576,-0.0398668609559536
id,x,y,z
11,0.578819751739502,0.31744563579559326,-0.05068561062216759
id,x,y,z
12,0.5721368193626404,0.2835693359375,-0.05876948684453964
id,x,y,z
13,0.6164401173591614,0.4269789159297943,-0.03159021586179733
id,x,y,z
14,0.611221432685852,0.3660353422164917,-0.04445267841219902
id,x,y,z
15,0.6058378219604492,0.33042579889297485,-0.05203568562865257
id,x,y,z
16,0.5990352630615234,0.29884421825408936,-0.05747140944004059
id,x,y,z
17,0.6383070349693298,0.44555240869522095,-0.03800342604517937
id,x,y,z
18,0.6386906504631042,0.4014538526535034,-0.049543123692274094
id,x,y,z
19,0.6351468563079834,0.3738034963607788,-0.05361531674861908
id,x,y,z
20,0.6294425129890442,0.34823352098464966,-0.056165799498558044
id,x,y,z
0,0.6415558457374573,0.6289478540420532,3.281314775449573e-07
id,x,y,z
1,0.6041706800460815,0.5940588712692261,-0.006540168542414904
id,x,y,z
2,0.5710217356681824,0.561221718788147,-0.01449455227702856
id,x,y,z
3,0.5430257320404053,0.5457109808921814,-0.023242991417646408
id,x,y,z
4,0.5177832245826721,0.5410982966423035,-0.03287544846534729
id,x,y,z
5,0.5832611322402954,0.49809929728507996,-0.007745545823127031
id,x,y,z
6,0.5720194578170776,0.4416283965110779,-0.01786215230822563
id,x,y,z
7,0.5667363405227661,0.4050465226173401,-0.027551259845495224
id,x,y,z
8,0.5623502135276794,0.37036290764808655,-0.03461543470621109
id,x,y,z
9,0.6026551127433777,0.49038028717041016,-0.012629756703972816
id,x,y,z
10,0.5935838222503662,0.4309355914592743,-0.021352088078856468
id,x,y,z
11,0.5896118879318237,0.390713095664978,-0.02990519255399704
id,x,y,z
12,0.5864548683166504,0.35489845275878906,-0.036290545016527176
